angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type,class
0.824039,25.293081,-8.398257,6,0.909,0.03,23.574,18.657,11.092,12.117,11.35,1,ROT                           ,ROTATIONAL
1.943219,24.081784,-8.478309,7,1.22,0.105,22.06,21.168,15.15,16.484,15.514,1,M                             ,UNKNOWN
0.562333,24.251971,-8.20803,6,0.495,0.136,23.589,18.782,14.878,15.311,15.002,1,EW                            ,ECLIPSING
0.969798,24.61484,-8.112207,6,0.656,0.147,23.29,18.445,14.23,14.618,14.199,1,EW                            ,ECLIPSING
0.337097,24.369677,-8.06672,7,0.805,0.04,23.516,18.751,11.933,12.755,12.167,1,ROT                           ,ROTATIONAL
0.636587,25.31,-8.372295,6,0.667,0.035,23.678,17.018,11.4,12.066,11.556,1,ROT                           ,ROTATIONAL
1.542979,25.269147,-8.135403,6,0.487,0.072,22.697,17.523,14.361,14.758,14.423,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.153806,25.426496,-8.156854,6,0.457,0.066,21.089,17.261,14.43,14.778,14.477,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.629529,19.215726,-3.402375,8,0.601,0.091,22.982,15.889,10.725,11.294,10.896,1,ROT                           ,ROTATIONAL
0.773055,14.00765,-9.445983,5,0.602,0.087,23.619,17.56,13.132,13.657,13.27,1,ROT                           ,ROTATIONAL
1.165867,13.866242,-9.266418,7,0.102,0.069,18.229,17.351,15.267,15.02,15.113,1,ROT                           ,ROTATIONAL
1.107229,18.931066,-3.168839,8,0.578,0.079,23.606,16.291,11.388,11.906,11.53,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.166378,27.823592,-9.256717,6,0.371,0.039,18.604,14.153,10.462,10.624,10.427,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.644757,27.95695,-9.214308,6,0.384,0.046,20.364,15.939,12.824,13.065,12.84,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.674965,28.202718,-8.969893,7,0.519,0.027,21.242,15.393,11.166,11.625,11.259,1,ED                            ,UNKNOWN
0.41676,19.444386,-3.006141,6,0.418,0.058,21.956,17.405,13.874,14.139,13.934,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.679821,359.932114,-1.223395,5,1.345,0.15,21.634,19.564,10.963,12.766,11.519,1,ROT                           ,ROTATIONAL
1.50532,0.325785,-8.926257,5,0.43,0.054,19.655,14.05,9.785,10.306,9.877,1,EP                            ,UNKNOWN
1.230842,359.587254,-1.144881,5,0.656,0.164,22.855,15.666,11.146,11.742,11.269,1,ROT                           ,ROTATIONAL
1.089081,359.488698,-1.163331,5,1.087,0.173,20.858,16.92,9.76,10.904,10.044,1,BY                            ,ROTATIONAL
0.717412,359.510795,-1.054184,5,0.658,0.148,24.581,17.7,12.821,13.389,12.904,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.032144,359.516309,-1.062034,5,0.574,0.155,21.691,16.421,12.605,13.052,12.67,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.499245,359.641925,-0.992151,5,0.724,0.121,22.649,16.577,11.136,11.822,11.253,1,RRAB                          ,RR_LYRAE
0.62253,359.865023,-8.98098,9,0.594,0.063,22.087,15.79,10.844,11.422,10.989,1,ROT                           ,ROTATIONAL
0.595543,359.702947,-8.887183,9,0.569,0.188,23.311,17.795,13.128,13.675,13.244,1,EW                            ,ECLIPSING
0.223695,0.130843,-8.780863,7,0.431,0.071,21.063,17.443,14.011,14.388,14.121,1,EW                            ,ECLIPSING
1.057011,19.524619,-8.844631,8,0.377,0.048,20.307,16.033,12.622,12.833,12.662,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.744588,24.402511,-10.815795,7,0.237,0.09,17.364,13.469,10.003,10.203,10.023,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.246507,24.46344,-10.677872,7,0.728,0.037,22.551,16.801,10.491,11.177,10.688,1,ROT                           ,ROTATIONAL
1.113713,20.072746,-8.084944,5,0.481,0.073,22.711,16.081,11.883,12.342,12.03,1,ROT                           ,ROTATIONAL
1.393566,22.286248,-9.096646,7,0.617,0.042,23.228,16.895,11.305,11.899,11.487,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.50326,25.002841,-10.408238,5,0.795,0.176,22.502,18.112,12.02,12.873,12.247,1,DSCT                          ,DELTA_SCUTI_ETC
0.606028,25.180772,-10.261856,5,0.6,0.031,22.648,15.759,11.149,11.67,11.259,1,ROT                           ,ROTATIONAL
0.382429,22.325742,-8.556336,7,0.551,0.047,21.559,14.638,10.076,10.626,10.171,1,ROT                           ,ROTATIONAL
1.451077,22.412389,-8.573725,7,0.648,0.041,23.73,17.66,12.265,12.935,12.478,1,ROT                           ,ROTATIONAL
1.116254,358.606189,-10.234571,11,1.0,0.051,23.521,18.934,10.689,11.836,11.007,1,ROT                           ,ROTATIONAL
0.730707,358.315916,-10.38373,9,0.48,0.075,22.813,17.771,14.136,14.459,14.223,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.522704,351.163784,-9.292398,5,0.574,0.096,23.222,16.91,12.517,12.833,12.581,1,ROT                           ,ROTATIONAL
1.335183,351.163928,-9.292372,12,0.544,0.072,23.222,16.91,12.396,12.835,12.502,1,ROT                           ,ROTATIONAL
0.944935,353.511936,-5.781716,6,0.504,0.075,22.861,16.634,12.529,12.957,12.612,1,RS                            ,ROTATIONAL
0.503255,358.408514,-10.11812,10,0.547,0.06,22.354,16.041,11.202,11.69,11.339,1,EA/BD                         ,ECLIPSING
0.765038,353.762495,-5.555744,8,0.446,0.073,17.025,15.999,13.203,13.424,13.243,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.15738,359.514559,-1.644847,5,0.339,0.118,17.71,14.369,11.333,11.455,11.308,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.641825,358.841321,-9.810862,7,0.6,0.062,22.88,15.499,10.429,10.988,10.572,1,S                             ,UNKNOWN
1.260343,358.464546,-9.855133,9,0.894,0.071,23.756,20.177,12.948,14.083,13.325,1,RS                            ,ROTATIONAL
1.226146,359.350323,-1.323801,5,0.548,0.172,22.005,16.278,12.381,12.822,12.428,1,S                             ,UNKNOWN
0.777573,357.637138,-10.197963,10,0.585,0.049,23.922,17.826,13.314,13.927,13.528,1,EW                            ,ECLIPSING
1.179734,357.329383,-10.30607,11,0.463,0.051,23.618,17.204,13.454,13.857,13.583,1,L                             ,LONG_PERIOD
1.417213,354.901433,-6.017036,8,0.284,0.048,19.032,15.97,13.377,13.446,13.331,1,ROT                           ,ROTATIONAL
0.579968,357.894727,-2.372353,5,0.521,0.137,21.596,15.765,11.63,12.094,11.749,1,E                             ,ECLIPSING
1.27883,349.667374,-10.070612,8,1.242,0.075,23.217,21.35,15.223,16.389,15.542,1,ROT                           ,ROTATIONAL
0.820311,354.637595,-5.988173,6,1.024,0.052,22.63,16.074,8.448,9.745,8.743,1,RS                            ,ROTATIONAL
0.709204,357.949173,-1.943547,5,0.419,0.226,20.33,16.077,12.742,13.003,12.771,1,ESD|ED                        ,UNKNOWN
1.844161,355.186792,-5.858943,6,0.43,0.103,22.016,17.733,14.482,14.867,14.598,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.16498,358.335751,-2.155102,5,0.526,0.119,19.92,14.63,10.432,10.851,10.517,1,L                             ,LONG_PERIOD
0.925248,353.392166,-6.255037,6,0.619,0.083,22.935,16.562,11.419,11.907,11.505,1,ROT                           ,ROTATIONAL
1.225846,351.216599,-9.772649,15,0.662,0.055,23.623,17.174,13.363,13.997,13.529,1,RS                            ,ROTATIONAL
0.899951,358.447663,-1.79396,5,0.378,0.12,19.797,15.923,12.786,13.013,12.809,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.310788,354.033227,-6.232327,7,0.33,0.082,17.903,13.993,10.113,10.32,10.09,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.97422,354.041302,-6.225457,5,0.595,0.083,23.177,16.371,11.618,12.092,11.727,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.406982,358.386335,-10.573379,5,1.063,0.0,22.79,22.014,15.604,17.181,16.21,1,RS                            ,ROTATIONAL
0.928045,356.245235,-10.771294,11,0.364,0.076,19.128,15.41,12.449,12.549,12.423,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.723918,352.776784,-8.81376,10,1.556,0.148,22.452,21.036,9.267,11.548,10.236,1,SR                            ,LONG_PERIOD
0.675304,354.202994,-6.569132,12,0.826,0.096,24.066,19.579,14.04,14.885,14.293,1,RS                            ,ROTATIONAL
1.638599,356.069366,-10.571295,11,1.559,0.083,24.217,22.946,12.249,14.684,13.357,1,ROT                           ,ROTATIONAL
0.429057,356.653403,-10.377066,11,0.547,0.06,23.252,17.084,12.445,12.872,12.531,1,CST                           ,YSO/ERUPTIVE
0.308569,357.814018,-2.821551,6,1.12,0.157,21.814,19.544,13.866,15.149,14.281,1,ROT                           ,ROTATIONAL
1.684654,357.822653,-2.782501,7,0.925,0.133,19.83,19.62,13.962,14.935,14.238,1,SRA                           ,LONG_PERIOD
1.386004,358.304973,-2.374419,5,0.683,0.122,22.908,15.737,10.06,10.63,10.178,1,ROT                           ,ROTATIONAL
1.052886,357.562725,-10.778668,8,0.277,0.223,19.796,17.575,15.541,15.689,15.585,1,HADS                          ,DELTA_SCUTI_ETC
0.744278,357.479561,-10.725744,10,0.359,0.059,20.37,16.329,13.126,13.299,13.158,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.292462,352.30245,-6.57375,12,0.915,0.085,23.461,20.261,13.432,14.387,13.665,1,E                             ,ECLIPSING
0.998928,352.427304,-6.545075,12,1.045,0.083,23.393,20.632,13.088,14.369,13.441,1,RS                            ,ROTATIONAL
1.448821,352.759932,-6.19585,6,0.548,0.074,21.047,15.946,11.59,12.096,11.704,1,ESD|ED                        ,UNKNOWN
0.584115,353.285556,-9.236274,16,0.486,0.124,22.842,16.459,12.266,12.632,12.338,1,RS                            ,ROTATIONAL
0.99617,356.49716,-11.338317,8,0.842,0.055,24.127,19.538,12.343,13.207,12.564,1,ROT                           ,ROTATIONAL
0.726518,356.368424,-11.254833,7,0.455,0.051,23.696,17.713,14.073,14.353,14.036,1,ROT                           ,ROTATIONAL
0.516289,356.404282,-11.189927,8,0.876,0.069,21.551,17.599,10.66,11.564,10.857,1,RS                            ,ROTATIONAL
1.874327,353.495436,-8.839339,12,1.459,0.136,23.81,22.156,12.855,15.23,13.908,1,ROT                           ,ROTATIONAL
1.382586,356.852695,-11.007489,7,0.498,0.07,21.344,14.622,10.778,11.235,10.898,1,S                             ,UNKNOWN
1.071045,354.973845,-6.545658,8,0.819,0.056,23.266,17.814,11.093,11.971,11.308,1,ROT                           ,ROTATIONAL
0.526958,352.33985,-9.641197,17,0.474,0.065,20.205,14.961,10.892,11.176,10.952,1,L                             ,LONG_PERIOD
2.531961,357.617539,-11.138561,10,0.506,0.037,20.395,14.61,9.901,10.412,10.037,1,ROT                           ,ROTATIONAL
0.746602,1.608388,-1.800365,7,0.366,0.025,19.763,16.063,12.635,12.888,12.706,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.872011,1.560813,-1.765884,5,0.487,0.034,22.812,17.804,13.979,14.434,14.125,1,ROT                           ,ROTATIONAL
0.153044,352.44566,-9.374423,14,0.794,0.094,23.853,18.49,13.267,14.162,13.538,1,ROT                           ,ROTATIONAL
0.922263,357.744269,-10.8542,10,0.532,0.066,22.592,16.278,11.855,12.341,12.02,1,ROT                           ,ROTATIONAL
1.520725,358.615753,-12.609531,9,0.213,0.307,16.948,14.706,12.442,12.413,12.384,1,EA                            ,ECLIPSING
0.922115,357.440504,-11.578302,12,0.526,0.049,21.262,15.307,10.686,11.181,10.837,1,ROT                           ,ROTATIONAL
0.916759,352.522402,-7.036994,6,0.935,0.146,23.268,21.722,15.388,16.598,15.817,1,RS                            ,ROTATIONAL
0.955947,358.44977,-12.180527,11,0.839,0.031,23.393,18.05,10.836,11.73,11.069,1,ROT                           ,ROTATIONAL
1.371945,358.507729,-12.125955,11,1.032,0.048,22.905,19.685,10.949,12.243,11.302,1,ROT                           ,ROTATIONAL
0.887237,352.15676,-9.919584,15,0.696,0.161,23.072,19.047,13.87,14.512,14.035,1,EW                            ,ECLIPSING
1.245236,356.626179,-11.379412,6,1.232,0.096,23.71,22.067,13.975,15.675,14.536,1,RS                            ,ROTATIONAL
2.218802,9.422277,-9.443313,5,0.821,0.045,23.055,18.276,11.113,11.896,11.222,1,ROT                           ,ROTATIONAL
0.943537,8.744627,-9.760218,8,1.208,0.042,23.373,21.096,12.422,14.036,12.841,1,ROT                           ,ROTATIONAL
1.132071,8.735283,-9.673439,6,0.462,0.037,22.377,17.003,13.472,13.849,13.52,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.679239,8.742537,-9.593098,6,0.563,0.055,23.215,16.46,11.565,12.107,11.69,1,ROT                           ,ROTATIONAL
0.680311,356.955006,-11.167719,8,0.512,0.062,23.267,17.071,12.592,13.036,12.71,1,E                             ,ECLIPSING
2.987793,352.644764,-9.709714,8,1.59,0.113,23.601,23.644,13.988,16.472,15.097,1,L                             ,LONG_PERIOD
0.289553,352.091378,-6.758916,9,0.436,0.441,23.781,19.537,15.509,15.916,15.72,1,RRAB                          ,RR_LYRAE
1.068357,1.620416,-11.061347,9,0.654,0.064,23.734,18.419,12.979,13.59,13.129,1,EA                            ,ECLIPSING
0.866742,354.708037,-9.9903,8,0.489,0.104,23.641,19.406,15.871,16.444,16.178,1,ROT                           ,ROTATIONAL
0.802162,358.785488,-12.907702,7,0.743,0.082,23.449,21.596,14.993,15.813,15.265,1,EW                            ,ECLIPSING
0.252425,353.979811,-9.943455,9,0.578,0.076,22.914,17.587,14.284,14.732,14.366,1,ROT                           ,ROTATIONAL
1.232427,354.477948,-9.995065,11,0.515,0.105,23.069,17.424,14.205,14.643,14.32,1,RS                            ,ROTATIONAL
2.085792,352.17138,-7.439681,13,1.067,0.327,22.595,20.256,12.678,13.985,13.06,1,EA                            ,ECLIPSING
0.871082,354.354852,-9.773933,11,0.551,0.085,23.805,17.043,12.516,12.949,12.608,1,ROT                           ,ROTATIONAL
1.214641,353.865725,-10.555109,10,1.503,0.0,20.554,16.86,5.713,8.105,6.663,1,                              ,UNKNOWN
0.563067,352.912609,-10.134544,7,1.231,0.149,21.923,20.846,15.274,16.956,16.027,1,RS                            ,ROTATIONAL
0.60321,353.04882,-9.920041,16,0.944,0.059,24.255,18.729,11.063,12.059,11.308,1,ROT                           ,ROTATIONAL
1.592175,353.064241,-9.883891,14,0.314,0.135,18.992,14.193,10.03,10.191,10.017,1,DSCT                          ,DELTA_SCUTI_ETC
0.502416,353.071318,-9.844709,15,0.762,0.055,24.116,17.957,11.703,12.386,11.857,1,EA                            ,ECLIPSING
0.734842,9.390486,-10.231426,6,0.54,0.038,23.953,17.817,13.597,14.104,13.738,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.522677,9.184157,-10.593677,6,0.626,0.025,23.436,16.953,11.607,12.146,11.722,1,ROT                           ,ROTATIONAL
1.272749,352.727925,-8.070616,14,0.607,0.06,23.489,16.197,11.007,11.527,11.138,1,L                             ,LONG_PERIOD
0.093389,354.68965,-10.688811,11,0.641,0.059,23.482,16.56,11.028,11.567,11.132,1,RS                            ,ROTATIONAL
0.6728,353.515422,-7.839954,12,0.415,0.253,23.696,18.664,14.863,15.198,14.979,1,RRAB                          ,RR_LYRAE
1.665506,353.079918,-7.755464,14,0.737,0.069,23.958,16.578,10.202,10.867,10.342,1,RS                            ,ROTATIONAL
2.015357,353.555108,-11.246346,10,0.318,0.068,18.595,14.923,12.05,12.147,12.025,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.785667,353.948392,-10.990442,10,0.399,0.464,22.144,17.477,13.869,14.151,13.93,1,RRAB/BL                       ,RR_LYRAE
0.951549,352.883623,-7.703235,10,0.637,0.074,22.411,19.63,14.855,15.395,15.023,1,L                             ,LONG_PERIOD
1.439091,353.07411,-10.518112,14,1.534,0.068,24.175,23.158,12.347,14.859,13.5,1,ROT                           ,ROTATIONAL
0.723594,359.67554,-13.400191,10,0.275,0.048,17.98,13.95,10.868,10.872,10.822,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.117553,354.87478,-7.515748,15,0.61,0.055,22.441,15.619,10.108,10.661,10.225,1,RS                            ,ROTATIONAL
0.489234,353.028687,-11.233158,13,0.523,0.23,23.794,18.247,13.467,13.917,13.566,1,EW                            ,ECLIPSING
1.907585,358.9809,-13.356569,7,1.554,0.095,21.293,19.835,11.39,14.07,12.821,1,ROT                           ,ROTATIONAL
0.470253,351.17675,-10.926343,17,0.594,0.094,21.4,15.236,10.404,10.902,10.508,1,E                             ,ECLIPSING
0.678806,352.941121,-11.056324,9,0.365,0.096,20.311,16.232,13.061,13.265,13.085,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.759909,352.941088,-11.056324,11,0.303,0.07,20.311,16.232,13.101,13.246,13.132,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.653294,351.111677,-10.722761,11,0.278,0.296,21.3,18.379,15.493,15.631,15.555,1,RRC                           ,RR_LYRAE
1.04997,5.518221,-10.271286,7,1.318,0.059,20.599,18.802,10.566,12.398,11.152,1,ROT                           ,ROTATIONAL
1.101756,350.482232,-10.834553,13,0.765,0.114,18.949,15.245,9.231,10.242,9.507,1,MISC                          ,UNKNOWN
0.5843,354.869596,-6.890244,17,0.479,0.099,22.292,17.179,13.438,13.791,13.515,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.802299,356.377925,-3.195068,5,0.542,0.696,21.55,16.914,13.274,13.749,13.393,1,EA                            ,ECLIPSING
1.018122,5.693003,-9.231001,6,1.1,0.098,18.48,15.332,7.312,8.559,7.675,1,RS                            ,ROTATIONAL
1.214557,6.075381,-9.1177,6,0.367,0.094,17.354,13.589,10.09,10.341,10.138,1,E                             ,ECLIPSING
0.327185,354.21694,-11.417128,10,0.995,0.061,23.213,18.88,11.359,12.505,11.647,1,RS                            ,ROTATIONAL
0.617638,357.21825,-3.19484,5,0.753,0.105,22.366,17.166,11.615,12.3,11.757,1,EB                            ,ECLIPSING
0.070005,350.674781,-10.432605,16,0.461,0.083,22.514,16.754,12.787,13.092,12.851,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.5529,354.413684,-11.151914,11,1.126,0.059,23.446,20.178,11.281,12.653,11.603,1,ROT                           ,ROTATIONAL
0.551878,6.45115,-8.864362,6,0.656,0.07,23.84,17.022,12.042,12.577,12.14,1,ROT                           ,ROTATIONAL
0.897766,351.861829,-10.421312,15,0.569,0.069,24.19,17.798,13.185,13.687,13.327,1,ROT                           ,ROTATIONAL
1.665365,352.05096,-10.328493,18,0.346,0.054,17.781,13.621,10.092,10.33,10.094,1,RS                            ,ROTATIONAL
0.720122,9.45149,-10.807449,7,0.547,0.043,22.977,16.028,11.634,12.139,11.77,1,ROT                           ,ROTATIONAL
0.503537,355.846276,-6.28112,11,0.549,0.068,23.043,16.779,12.709,13.084,12.691,1,E                             ,ECLIPSING
1.286715,355.450034,-10.80215,6,0.847,0.136,23.057,21.351,14.972,15.78,15.204,1,L                             ,LONG_PERIOD
1.716116,359.768531,-4.574535,8,0.576,0.051,22.972,16.094,11.462,12.042,11.656,1,ROT                           ,ROTATIONAL
0.911187,355.764049,-7.503408,7,1.644,0.099,21.852,19.393,6.586,9.533,8.169,1,MISC                          ,UNKNOWN
0.294633,355.511863,-7.550568,9,0.394,0.068,20.35,15.949,12.589,12.815,12.618,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.938228,355.828627,-7.242927,5,1.134,0.047,23.606,18.081,9.064,10.23,9.344,1,E                             ,ECLIPSING
1.326403,352.398619,-11.627989,17,0.464,0.065,21.68,16.15,12.402,12.764,12.52,1,RRAB                          ,RR_LYRAE
0.639434,359.820224,-13.613566,9,0.545,0.137,22.82,17.808,13.439,13.824,13.532,1,E                             ,ECLIPSING
0.755475,352.285375,-11.646497,17,0.453,0.324,21.66,15.639,11.374,11.785,11.515,1,ROT                           ,ROTATIONAL
0.262295,356.937741,-7.073555,8,0.976,0.063,23.798,19.914,12.278,13.471,12.581,1,RS                            ,ROTATIONAL
0.456839,352.690175,-10.586698,16,0.624,0.12,21.829,17.016,12.169,12.772,12.339,1,ESD|DSCT|EC                   ,ECLIPSING
1.265226,352.919992,-11.582807,11,0.303,0.552,23.48,19.78,15.55,15.932,15.736,1,RRAB                          ,RR_LYRAE
0.721066,5.362996,-11.019411,5,0.789,0.008,21.109,17.739,11.692,12.551,11.959,1,RS                            ,ROTATIONAL
1.488957,358.166619,-3.591045,5,0.564,0.055,23.447,16.792,12.352,12.838,12.441,1,VAR                           ,UNKNOWN
1.441354,357.642545,-3.561004,7,0.573,0.048,21.578,15.389,10.949,11.455,11.015,1,RRAB                          ,RR_LYRAE
0.316588,18.446468,-0.890095,5,0.555,0.035,23.979,16.807,12.268,12.807,12.429,1,DSCT|GDOR|SXPHE               ,ECLIPSING
