angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type
0.572826,127.975446,6.880351,5,0.512,0.055,21.959,15.366,10.785,11.218,10.842,0,
0.194544,133.03987,9.614479,7,0.393,0.036,19.745,14.529,10.702,11.0,10.784,0,
0.955483,133.196032,9.680426,5,0.448,0.05,22.711,17.024,13.091,13.493,13.217,0,
1.305932,127.673722,6.910114,5,0.731,0.042,21.873,16.953,11.105,11.79,11.277,0,
0.435651,137.456452,3.85751,5,0.749,0.044,23.179,17.839,11.335,12.067,11.605,0,
0.649358,132.541236,9.371772,6,0.553,0.079,23.007,17.074,12.525,12.977,12.636,0,
1.122425,132.732987,9.493641,8,0.537,0.115,22.539,15.067,10.242,10.733,10.373,1,ROT                           
0.677917,132.586181,9.60662,7,0.516,0.098,21.724,16.849,13.04,13.449,13.138,0,
0.471007,132.725165,9.657648,7,0.446,0.088,19.865,14.334,10.07,10.462,10.181,0,
0.570614,134.604415,0.51364,378,0.639,0.052,23.805,16.78,11.414,11.957,11.531,0,
0.929773,141.112778,5.893755,6,0.548,0.039,22.821,16.404,11.989,12.462,12.127,0,
0.278355,132.713381,9.686052,6,0.348,0.112,21.827,17.747,14.609,14.818,14.703,0,
0.390036,141.059083,6.040564,6,0.343,0.033,19.854,15.797,12.356,12.51,12.37,0,
0.430868,132.466063,9.618068,7,0.536,0.083,22.82,16.824,12.205,12.663,12.309,1,ROT                           
0.984573,132.449574,9.653349,6,0.506,0.1,20.838,14.852,10.581,11.007,10.662,1,ROT                           
0.514858,134.634098,0.5385,314,0.471,0.07,22.929,17.563,13.781,14.111,13.835,0,
0.546925,132.432503,9.663502,5,0.714,0.163,20.672,20.009,15.005,15.837,15.204,1,ROT                           
0.704026,132.541109,9.703434,6,0.64,0.099,23.619,16.98,11.672,12.275,11.813,0,
0.587404,132.573431,9.747249,6,0.771,0.103,17.9,16.927,10.96,11.769,11.183,0,
2.820672,133.564573,9.80764,6,0.43,0.0,17.357,12.903,8.86,9.878,8.883,0,
0.988191,134.566627,5.362881,5,0.567,0.05,23.03,17.059,12.836,13.29,12.905,0,
1.000005,139.732023,5.755549,5,0.54,0.058,22.848,16.461,11.58,11.986,11.667,0,
0.290431,133.917576,4.174556,5,0.507,0.049,23.979,18.091,13.979,14.383,14.04,0,
0.399041,133.858995,9.879654,5,1.617,0.064,21.548,20.476,8.428,10.908,9.49,1,MISC                          
0.874465,134.479385,5.436179,5,0.559,0.047,23.354,16.416,12.044,12.494,12.105,0,
1.765738,139.885421,5.761947,5,0.373,0.063,23.211,17.968,14.396,14.744,14.699,0,
1.516375,133.90271,9.904156,5,0.566,0.127,20.489,19.115,14.623,15.102,14.703,1,ROT                           
1.763576,139.827129,5.787863,5,0.824,0.077,21.391,20.367,15.118,15.825,15.237,0,
0.660187,137.504566,3.963738,5,0.454,0.051,22.243,16.913,13.265,13.657,13.409,0,
0.415687,134.412193,0.506504,381,0.514,0.047,21.018,15.201,10.707,11.082,10.776,0,
0.675368,136.154427,13.554126,5,1.087,0.101,19.862,18.846,14.023,15.623,14.261,0,
0.683424,133.426391,9.947473,5,0.588,0.054,21.829,18.196,13.467,14.043,13.674,0,
2.142497,128.609952,7.187552,5,0.408,0.044,18.389,13.64,9.753,10.056,9.724,0,
1.411253,137.32799,4.128409,6,0.579,0.039,22.076,18.951,14.597,15.005,14.701,0,
1.596727,128.55134,7.202836,5,-0.195,0.057,13.413,13.824,15.478,14.932,14.933,1,V1093HER                      
1.059369,137.117074,9.571887,5,0.435,0.083,19.444,17.898,13.784,14.157,13.882,0,
1.053647,128.474605,7.246072,5,0.543,0.085,22.652,16.058,12.36,12.579,11.902,0,
0.91639,136.253383,13.706657,5,0.525,0.064,22.221,15.926,11.885,12.557,11.628,0,
0.884588,134.967652,5.616427,5,0.637,0.05,22.416,16.602,10.654,11.36,10.87,1,ROT                           
0.164046,135.148344,5.580455,5,0.454,0.041,22.063,16.678,12.371,12.79,12.522,0,
0.740494,136.395938,13.796622,6,0.528,0.06,22.676,16.102,11.748,12.546,11.535,0,
0.0662,134.574267,0.60848,279,0.496,0.079,21.148,17.905,14.139,14.512,14.217,0,
0.067711,134.574268,0.608481,203,0.519,0.0,21.148,17.905,14.167,14.486,14.187,0,
0.316261,135.038438,5.704788,5,0.492,0.04,23.057,16.685,11.974,12.442,12.132,0,
0.988489,135.091573,5.731641,5,0.697,0.053,22.239,17.298,11.097,11.828,11.302,0,
0.793836,137.247191,9.59474,5,0.151,0.081,14.937,14.238,11.868,11.755,11.805,1,EA/SD:                        
0.52878,132.567847,9.790682,6,0.562,0.097,22.906,16.396,11.58,12.072,11.674,1,EW                            
0.124479,132.510446,9.838502,5,0.642,0.1,24.053,17.472,11.76,12.341,11.877,1,ROT                           
1.76552,129.11027,6.982556,6,0.616,0.065,23.922,17.382,12.371,12.946,12.287,1,VAR                           
1.27946,136.447876,9.295962,5,0.54,0.077,21.313,14.817,10.379,10.827,10.469,0,
0.547244,133.676832,4.014965,5,0.506,0.057,22.678,16.438,12.397,12.819,12.477,0,
0.765631,136.63856,9.39277,6,0.519,0.082,22.098,16.459,12.292,12.675,12.351,0,
0.782425,133.726269,4.054555,5,0.556,0.062,23.336,16.872,12.239,12.693,12.308,0,
0.736985,136.52876,9.371932,5,0.554,0.076,22.943,17.097,12.891,13.38,12.987,0,
0.132195,141.094894,6.239299,6,0.563,0.031,22.702,16.625,11.636,12.099,11.755,0,
0.371518,135.372803,5.556164,5,0.507,0.065,23.408,18.218,13.911,14.414,14.073,0,
1.6753,141.09877,6.378265,6,1.584,0.081,22.565,20.239,12.512,15.361,14.045,1,EA+UV                         
0.264516,136.142637,9.298975,5,0.531,0.076,22.848,17.522,13.01,13.429,13.069,1,ROT                           
0.493624,136.134554,9.33158,5,0.527,0.096,21.793,18.526,14.451,14.817,14.502,1,DSCT|GDOR|SXPHE               
2.499007,132.683498,9.819605,5,0.845,0.093,21.818,20.123,14.315,15.1,14.545,0,
1.56308,129.108988,7.202138,5,0.21,0.052,15.963,13.415,10.8,10.93,10.559,0,
0.886213,136.222694,9.411238,5,0.532,0.086,22.494,15.544,11.078,11.516,11.165,0,
0.222849,134.068401,4.058191,5,0.571,0.057,24.059,16.635,12.026,12.565,12.139,0,
0.63396,132.618329,9.897425,6,0.55,0.088,22.325,16.754,12.504,12.929,12.58,1,ROT                           
0.543794,133.833876,4.0078,5,0.416,0.061,19.932,15.023,11.242,11.482,11.225,0,
0.609458,132.752132,9.943052,6,0.551,0.076,24.064,17.769,13.343,13.843,13.497,0,
0.169142,134.133017,4.054566,6,0.554,0.045,20.251,14.248,9.909,10.363,10.028,0,
1.262457,136.443244,9.558956,5,0.492,0.086,21.159,16.028,11.847,12.236,11.928,1,ROT                           
0.174475,133.987439,4.168318,5,0.527,0.06,20.428,14.588,9.814,10.244,9.885,1,RRC                           
1.012989,129.104051,7.285687,5,0.674,0.068,23.354,17.004,11.637,12.345,11.568,1,VAR                           
0.334548,134.552567,0.620706,369,0.655,0.062,22.886,17.999,12.612,13.192,12.746,1,ROT                           
0.818834,137.506222,9.753153,5,0.674,0.04,23.656,18.481,12.569,13.284,12.771,0,
1.147094,137.407191,9.746662,5,0.552,0.057,22.918,16.917,11.78,12.264,11.903,0,
0.038435,134.574253,0.60848,118,0.426,0.0,21.148,17.905,14.133,14.552,14.206,0,
1.294762,134.795367,5.746814,5,0.331,0.049,20.939,16.499,13.031,13.271,13.101,1,DSCT|GDOR|SXPHE               
1.057967,134.81831,5.750874,5,0.62,0.07,23.514,17.956,12.889,13.57,13.104,1,RS                            
0.842381,128.540245,7.300109,5,0.48,0.108,22.471,17.212,13.912,14.174,13.474,0,
0.688218,139.812935,6.012064,5,0.43,0.09,22.491,16.588,12.362,12.648,12.414,0,
1.326638,128.68053,7.403007,5,0.802,0.079,23.12,19.741,13.936,14.796,13.792,0,
0.102659,136.088929,13.65169,6,0.628,0.043,24.019,16.882,12.333,13.046,12.179,0,
1.015051,128.633426,7.442305,5,0.599,0.07,22.46,16.232,11.133,11.87,10.941,0,
0.202762,136.200088,13.731803,6,0.612,0.068,23.127,17.226,11.91,12.643,11.652,0,
1.639644,133.302804,10.08255,5,0.222,0.061,14.598,14.678,14.65,14.691,14.646,0,
0.300716,137.050479,9.56715,5,0.466,0.049,22.216,15.695,11.351,11.728,11.434,0,
1.822376,133.28631,10.147761,6,1.167,0.424,19.846,14.328,8.133,9.802,8.315,0,
0.861679,133.28008,10.158383,6,0.467,0.035,21.195,15.862,11.92,12.306,12.018,0,
0.743883,134.387445,0.541844,376,0.639,0.05,24.236,16.959,11.487,12.027,11.601,0,
0.632053,136.011556,13.820392,6,0.319,0.091,20.174,16.772,15.812,16.023,15.641,0,
1.81899,136.613224,9.559013,5,0.454,0.081,20.78,15.138,11.308,11.637,11.367,0,
1.082388,136.61643,9.608543,5,0.486,0.085,22.024,16.639,12.474,12.86,12.548,0,
1.796241,136.525955,9.57369,5,0.486,0.087,20.994,14.866,10.701,11.068,10.749,1,ROT                           
1.070963,136.557288,9.589847,5,0.486,0.081,22.33,16.822,12.645,12.983,12.697,0,
0.627494,133.426022,10.240497,6,0.506,0.035,22.207,16.369,12.407,12.794,12.471,0,
0.838859,136.55909,9.644632,5,0.572,0.059,23.547,17.184,11.831,12.304,11.943,0,
1.202598,136.196051,13.881807,6,0.954,0.057,23.352,19.551,12.058,13.238,11.925,0,
2.269238,128.564939,7.468811,5,0.353,0.074,18.342,14.055,11.116,11.756,10.656,1,DSCT|GDOR|SXPHE               
0.234107,136.110356,13.864639,7,1.543,0.054,22.783,21.479,13.357,15.553,14.239,0,
0.716856,135.832819,5.65097,5,0.593,0.059,22.784,15.818,10.279,10.899,10.436,1,L                             
1.222735,136.140216,17.647771,5,1.077,0.156,22.138,21.011,15.06,16.425,15.498,1,ROT                           
1.105586,133.052823,10.326029,6,0.09,0.125,13.541,13.551,10.173,10.242,10.054,0,
0.425406,133.241428,10.264494,6,0.546,0.033,21.964,16.663,11.932,12.362,12.025,1,RS                            
0.807327,139.867729,6.081888,5,0.367,0.112,23.497,18.363,14.914,15.28,15.062,1,DSCT|GDOR|SXPHE               
1.289754,128.50633,7.620273,5,0.535,0.083,23.173,17.296,14.093,14.173,13.517,0,
1.537198,135.513119,5.688964,5,0.672,0.046,20.431,19.031,13.456,14.099,13.605,0,
0.839574,140.364244,6.866079,7,0.713,0.077,22.97,17.942,11.846,12.504,12.0,0,
0.779991,135.7379,14.058859,5,0.493,0.068,21.987,15.841,11.623,11.998,11.702,0,
0.407266,130.578334,9.091718,8,0.613,0.148,22.855,16.058,12.012,12.389,11.591,0,
0.376017,140.428058,6.877574,7,0.509,0.072,22.572,16.089,11.967,12.406,12.065,0,
0.741095,128.065748,12.657019,5,0.253,0.067,18.688,15.786,12.722,12.813,13.08,1,VAR                           
0.311184,130.252775,8.979593,8,0.379,0.108,19.571,16.4,13.981,14.037,13.461,0,
0.625867,135.703968,10.196442,5,0.457,0.062,22.229,15.794,11.63,11.989,11.702,0,
0.858488,135.837573,14.081492,5,0.225,0.082,18.519,15.488,12.777,12.668,12.679,0,
0.394112,135.707575,10.170093,5,0.444,0.058,22.071,15.926,11.648,11.963,11.693,0,
1.186727,136.391471,9.607856,5,0.493,0.097,22.424,16.561,12.659,13.079,12.765,0,
0.216059,136.021269,14.17855,7,0.554,0.07,23.947,17.345,13.278,13.749,13.069,1,ROT                           
0.230808,130.271945,9.049264,9,0.601,0.127,22.718,16.916,12.659,13.013,12.31,1,VAR                           
0.538553,140.521261,7.000495,7,0.836,0.067,22.007,17.92,11.548,12.457,11.821,1,RS                            
0.06193,135.902818,14.251132,5,0.518,0.075,23.7,16.576,12.417,12.839,12.507,0,
0.195854,130.470223,9.108701,7,0.624,0.158,23.583,18.123,13.791,14.975,14.019,0,
0.498233,135.565475,14.075877,5,0.622,0.074,22.58,16.68,11.159,11.69,11.274,0,
0.114078,135.806917,14.279885,5,0.612,0.075,23.174,17.403,12.137,12.639,12.241,0,
0.165127,134.307114,5.364205,5,0.548,0.033,22.861,16.786,12.239,12.674,12.322,1,ROT                           
1.788574,136.038803,14.22209,6,0.807,0.192,22.366,21.139,15.602,16.392,15.767,0,
0.825614,136.168837,14.346731,5,0.389,0.124,21.085,17.002,13.785,14.56,13.867,1,EW                            
0.636323,136.037407,14.330087,6,0.59,0.087,21.609,17.713,13.375,14.216,13.532,0,
0.526027,138.532097,4.393499,5,0.531,0.061,23.718,18.298,13.925,14.362,14.038,0,
0.767732,138.705162,4.432939,7,0.539,0.057,23.386,17.012,12.109,12.568,12.238,0,
0.521632,138.750308,4.552723,7,0.973,0.068,23.696,20.34,12.016,13.236,12.397,0,
0.537339,138.310104,4.364118,6,0.503,0.041,22.928,17.823,13.392,13.843,13.531,0,
1.16346,138.348741,4.468895,8,0.485,0.07,22.0,15.888,11.688,12.076,11.779,0,
0.427344,138.350989,4.458324,7,0.452,0.052,22.44,17.317,13.338,13.735,13.451,0,
0.889919,138.273079,4.506795,8,0.54,0.063,21.751,15.187,10.244,10.751,10.357,0,
1.190047,133.539722,12.060186,5,0.669,0.3,22.518,15.675,10.62,11.146,10.913,0,
0.412985,138.345436,4.54341,7,0.589,0.257,21.809,16.798,11.892,12.407,12.027,1,EW                            
0.88788,131.430235,9.084782,7,0.455,0.061,22.132,16.837,13.202,13.573,13.312,0,
1.22316,133.343421,12.082554,5,0.591,0.302,23.51,17.019,12.098,12.589,12.284,0,
1.127317,133.421334,12.053681,5,0.578,0.307,22.461,15.746,11.107,11.584,11.321,0,
0.254502,142.554056,6.577276,7,0.616,0.065,23.563,18.572,13.355,13.824,13.468,0,
0.204471,142.406458,6.56145,6,0.494,0.056,21.944,15.832,11.464,11.838,11.559,0,
1.778751,138.65085,4.620293,5,0.42,0.072,20.205,14.086,10.143,10.629,10.234,1,ROT                           
0.314248,142.502782,6.666001,8,0.543,0.058,23.801,17.122,12.454,12.883,12.557,0,
0.181582,135.687338,5.996827,5,0.572,0.071,23.335,18.328,13.611,14.201,13.799,1,E                             
2.642612,135.656629,9.579175,5,0.297,0.094,21.05,17.587,14.188,14.362,14.215,1,VAR                           
1.069478,127.932174,12.447244,5,0.24,0.041,19.51,15.955,13.017,13.023,13.329,1,ROT                           
1.314542,135.495241,9.637799,8,0.488,0.08,23.495,17.147,12.874,13.241,12.946,0,
1.342221,127.925418,12.470689,5,1.108,0.044,23.399,20.42,12.167,13.594,12.94,1,ROT                           
1.032638,127.808758,12.479556,6,0.538,0.057,23.423,17.505,12.976,13.438,13.315,0,
0.654983,127.878926,12.546295,5,0.42,0.041,21.52,16.702,13.211,13.535,13.628,0,
0.360835,140.385593,6.671254,5,0.444,0.055,23.986,17.944,13.842,14.224,13.963,0,
1.3594,135.394696,9.7104,8,0.456,0.089,21.054,15.059,10.753,11.042,10.78,0,
0.591286,140.239653,6.658676,5,0.453,0.043,22.857,16.979,13.049,13.412,13.149,1,E                             
1.422176,135.688308,9.641222,5,0.462,0.067,22.81,16.719,12.303,12.689,12.393,1,ROT                           
0.799656,135.750975,9.655627,5,0.331,0.05,19.889,15.541,12.082,12.26,12.117,1,DSCT|GDOR|SXPHE               
0.423516,135.457726,6.340467,5,0.476,0.053,22.505,16.252,12.096,12.492,12.189,0,
0.523081,135.672884,6.379412,5,0.58,0.054,22.55,15.667,10.88,11.42,11.021,0,
0.883565,140.342926,6.767535,6,0.886,0.064,23.124,20.581,13.154,14.137,13.449,0,
0.506361,140.323342,6.777391,7,0.561,0.071,23.796,17.284,12.838,13.452,13.015,0,
0.349345,140.67695,6.736295,7,0.523,0.078,23.38,17.125,12.846,13.323,12.953,0,
0.809743,135.725238,6.56019,5,0.282,0.076,20.819,17.916,14.842,14.906,14.82,0,
0.39649,135.960814,9.957701,5,0.549,0.057,23.668,17.578,12.832,13.277,12.955,0,
0.374306,130.299838,8.861667,6,0.467,0.092,21.194,17.263,14.014,14.901,14.136,1,DSCT|GDOR|SXPHE               
0.450855,134.146561,5.534548,5,0.506,0.07,22.998,17.092,13.158,13.564,13.244,0,
0.4921,135.495104,9.869815,7,0.42,0.084,22.917,17.448,13.593,13.901,13.649,0,
0.825719,130.688001,8.955097,6,0.586,0.172,23.025,17.397,13.613,14.157,13.164,0,
1.220801,135.412503,9.921079,6,0.66,0.205,23.17,20.09,14.343,15.035,14.548,0,
0.607204,135.414082,9.934524,7,1.063,0.107,23.063,21.587,13.162,14.466,13.469,0,
0.566896,135.537283,9.91979,5,0.381,0.092,22.423,17.396,13.83,14.042,13.831,0,
0.710432,140.417964,6.770571,7,0.114,0.052,17.164,15.336,12.918,12.734,12.82,0,
0.682383,130.534017,9.000991,7,0.584,0.134,20.641,15.425,11.814,12.141,11.197,0,
0.707276,130.684367,9.067831,8,0.557,0.159,23.394,16.75,12.778,13.099,12.348,1,ROT                           
0.247961,135.74877,10.035585,5,0.396,0.053,19.525,14.142,10.273,10.677,10.333,0,
0.642481,135.776447,13.91456,6,0.632,0.102,23.249,15.865,9.958,10.545,10.018,0,
0.182604,133.168526,10.33416,6,1.557,0.052,21.362,19.315,7.544,10.566,9.109,1,MISC                          
1.201204,128.615851,7.55645,5,0.515,0.074,22.82,16.603,12.847,13.018,12.287,0,
1.320667,128.635796,7.593642,5,0.613,0.084,23.061,16.054,11.658,12.153,11.211,0,
0.528377,135.732326,5.755417,6,0.495,0.061,22.959,16.385,12.069,12.523,12.194,0,
0.81906,133.57451,10.300759,6,0.605,0.118,20.805,14.335,9.473,10.266,9.528,0,
1.789062,136.159873,17.703234,5,0.449,0.101,23.934,17.013,12.727,13.132,12.869,0,
0.744124,136.141113,17.759276,5,0.898,0.092,23.607,21.448,14.662,15.564,14.89,0,
0.262445,136.036623,14.030748,7,0.546,0.081,22.353,16.401,12.617,13.109,12.429,0,
0.47658,134.525415,0.653357,377,0.501,0.055,21.827,16.354,12.274,12.646,12.344,1,ROT                           
0.61847,133.582809,10.427957,6,0.35,0.041,19.069,15.481,12.392,12.514,12.364,0,
1.514818,136.029607,17.765183,6,0.429,0.092,23.338,17.371,13.543,13.918,13.67,0,
0.994316,134.498769,0.657313,377,0.422,0.055,20.348,15.602,12.035,12.282,12.06,0,
1.002354,136.404939,17.647232,5,0.084,0.09,17.656,16.357,14.143,13.949,14.073,0,
0.803448,136.357428,17.630703,5,0.465,0.077,23.549,17.566,13.503,13.837,13.578,0,
0.782964,136.37978,17.697257,6,0.492,0.098,23.829,17.46,13.364,13.78,13.463,0,
1.513719,139.799579,6.356602,5,0.404,0.093,20.131,14.736,10.904,11.201,10.965,0,
0.019001,136.481976,17.790873,6,0.351,0.146,17.281,14.114,10.931,11.12,10.945,1,DSCT                          
1.675191,136.333888,17.688922,6,0.526,0.164,23.596,17.027,11.771,12.229,11.897,1,ROT                           
0.924973,136.400198,17.762929,6,0.534,0.095,20.893,18.607,14.102,14.58,14.252,0,
0.94641,136.355371,17.833457,6,0.416,0.073,22.332,16.245,12.038,12.348,12.133,0,
1.628205,139.838385,6.359894,5,0.402,0.069,21.648,16.276,12.623,12.833,12.632,0,
1.772719,127.463304,6.758469,5,0.5,0.048,23.373,17.378,13.706,14.178,13.858,0,
1.594327,138.682646,4.097629,6,0.494,0.08,21.195,14.77,10.229,10.677,10.366,0,
1.223724,138.751613,4.109384,7,0.477,0.09,22.949,18.129,13.904,14.27,13.969,0,
0.775673,138.719005,4.171792,9,0.544,0.066,23.913,16.614,11.499,11.955,11.613,0,
1.983075,127.493163,6.83849,5,0.648,0.132,22.894,20.349,15.281,15.862,15.384,0,
1.076766,138.637061,4.181928,7,0.612,0.048,22.917,16.917,11.103,11.687,11.269,0,
0.57288,138.606647,4.242839,6,0.408,0.041,22.672,17.936,13.625,13.933,13.729,0,
0.824555,134.619171,0.63729,93,0.993,0.191,18.87,18.415,15.13,16.364,15.544,0,
1.663655,138.691371,4.224454,8,0.574,0.094,22.321,17.437,12.633,13.197,12.807,0,
0.024615,127.39379,8.916724,6,0.422,0.13,22.68,16.619,12.578,12.929,12.618,1,DSCT|GDOR|SXPHE               
0.198781,135.956026,9.359688,5,0.564,0.075,22.699,16.087,10.914,11.376,11.001,0,
1.1482,136.269078,17.893582,5,0.727,0.055,23.644,17.18,10.488,11.171,10.678,1,ROT                           
0.681605,134.123216,12.10432,5,0.269,0.247,17.923,15.137,12.498,12.45,12.63,0,
0.95108,136.189614,17.873068,6,0.441,0.058,20.492,14.728,10.352,10.747,10.491,0,
0.43015,130.701414,8.48125,7,0.577,0.106,23.238,17.884,14.042,14.635,13.751,1,ROT                           
0.261091,133.312249,12.376048,5,0.539,0.054,23.379,16.838,12.299,12.709,12.392,0,
0.514561,126.841127,9.519324,5,0.553,0.071,23.442,19.478,15.127,15.55,15.176,0,
0.294457,142.405798,7.134412,7,0.452,0.045,22.295,16.978,13.38,13.693,13.452,1,DSCT|GDOR|SXPHE               
0.466435,130.126866,9.032914,9,0.563,0.128,23.081,17.252,13.734,13.959,13.31,1,DSCT|GDOR|SXPHE               
0.288263,130.134027,9.039369,9,0.581,0.129,23.029,17.519,13.65,13.942,13.291,1,DSCT|GDOR|SXPHE               
0.231884,142.696141,7.202926,5,0.655,0.044,23.587,16.396,10.589,11.153,10.719,1,E                             
0.112636,142.608929,7.205794,5,0.432,0.329,19.651,16.029,12.441,12.801,12.513,1,RRAB                          
0.798681,133.616593,12.436909,5,0.463,0.033,22.353,16.186,12.038,12.43,12.182,0,
0.316053,130.127837,9.145338,9,0.871,0.137,21.81,17.636,11.961,12.619,11.816,0,
0.463359,130.163789,9.170921,9,0.588,0.131,22.943,16.629,13.678,13.924,13.374,0,
0.558003,133.6651,12.499811,5,0.509,0.053,21.836,15.682,10.934,11.341,11.061,0,
0.141947,126.987634,9.61846,5,0.313,0.041,20.371,16.054,12.431,12.544,12.424,1,DSCT|GDOR|SXPHE               
0.567229,133.706756,12.536858,5,0.518,0.052,22.822,15.95,11.325,11.768,11.474,1,ROT                           
0.33803,134.194514,5.325017,5,0.582,0.044,23.742,17.533,12.893,13.366,13.002,0,
0.17421,142.481887,7.252616,7,0.509,0.052,22.085,15.988,11.993,12.36,12.077,0,
0.361234,133.601809,12.526114,5,0.381,0.038,21.743,17.186,13.466,13.741,13.558,0,
0.28641,133.956396,12.366792,6,0.758,0.248,22.898,17.367,11.604,12.263,11.904,0,
0.982966,133.949636,12.468052,5,0.291,0.15,17.727,14.526,11.405,11.509,11.42,1,EC|RRC                        
0.084262,134.072152,12.478798,5,0.384,0.07,20.43,16.092,12.631,12.827,12.664,0,
0.586494,134.164227,5.483359,5,0.616,0.067,23.725,15.813,10.853,11.394,10.956,1,ROT                           
0.336295,130.321404,9.267569,8,0.509,0.149,21.437,15.748,12.457,12.597,12.042,0,
0.526924,133.851964,12.423409,5,0.428,0.076,21.03,15.5,11.712,12.003,11.791,0,
0.365362,130.388165,9.28975,7,0.566,0.145,21.264,15.383,11.947,12.147,11.544,0,
1.436884,142.373552,7.224016,5,0.457,0.0,19.357,13.197,8.98,9.364,9.139,0,
0.155588,130.185375,9.245134,9,0.329,0.128,20.27,17.088,14.298,14.607,14.319,0,
0.19952,134.320435,0.678272,369,0.552,0.054,23.58,16.79,12.42,12.877,12.517,0,
0.743113,134.249298,0.655077,379,0.552,0.067,22.483,16.197,11.707,12.15,11.795,0,
0.237006,134.138861,12.564478,5,0.502,0.071,23.524,17.191,13.353,13.77,13.483,0,
0.528928,134.1492,12.590357,5,0.53,0.059,23.365,16.267,11.616,12.049,11.727,0,
