RAJ2000,DEJ2000
224.386138,-0.84074
224.126389,-0.85246
224.169465,-0.717476
225.005707,-1.090695
224.995401,-1.015508
224.944614,-0.980095
224.864511,-0.982071
224.686622,-0.913495
224.955328,-0.818535
225.067646,-0.69857
225.414795,-0.817528
225.465067,-0.761573
225.306327,-0.716164
225.313929,-0.716436
225.584388,-0.601553
225.4089,-3.037265
225.371923,-0.505382
225.402901,-0.444406
224.642619,-0.85623
224.61738,-0.785613
224.680724,-0.634077
224.860946,-0.483841
224.818476,-0.465329
224.542681,-0.629134
224.591749,-0.558152
224.438194,-0.564723
224.689343,-0.561674
225.256005,-2.721272
224.687501,-0.490169
224.648087,-0.505495
224.629405,-0.495792
224.581807,-0.421691
225.065097,-2.493238
225.047966,-0.473022
224.984311,-0.445057
225.166071,-0.405223
225.174012,-0.218835
225.185886,-0.177761
224.680129,-0.320318
224.707113,-0.260181
224.995276,-0.121471
225.960212,-3.196722
225.97615,-3.201004
227.491777,-2.433996
227.46022,-2.394006
227.74151,-2.385202
227.53324,-2.438436
227.592019,-2.397977
227.606079,-2.388778
226.637335,-2.3371
225.830786,-2.843587
225.864403,-2.705962
225.7994,-2.630468
222.524777,-3.098374
227.461836,-2.784476
225.164228,-1.151761
227.733762,-2.809114
227.90717,-2.677508
225.711478,-1.172582
222.471345,-2.748815
225.711495,-0.983357
225.956414,-0.930324
225.86508,-0.785115
222.110674,-2.893323
225.429669,-0.913591
225.502497,-0.867921
222.459456,-2.703045
222.341983,-2.67853
222.309297,-2.602046
225.663905,-0.781396
222.029081,-2.653577
225.789668,-0.722415
222.209863,-2.663741
222.212321,-2.562877
222.034153,-2.532682
224.21186,-1.647695
224.462447,-1.482654
224.165639,-1.401095
224.351723,-1.430729
224.678168,-1.456216
224.612563,-1.453815
224.71138,-1.320727
224.783281,-1.295925
224.835086,-1.241477
224.93945,-1.153898
224.902245,-1.154128
224.351734,-1.20514
224.33517,-1.184465
224.68306,-1.096702
223.899616,-1.449903
224.006167,-1.387804
223.907311,-1.370862
223.868799,-1.33146
223.779358,-1.302703
223.90955,-1.194348
223.608666,-1.188429
223.83081,-1.10772
224.001021,-1.052381
225.908495,-3.238175
225.347626,-1.681027
225.312106,-1.611523
224.635092,-1.959939
224.754891,-1.918545
224.597126,-1.934112
224.991944,-1.785928
224.486975,-1.877378
224.520097,-1.78691
224.48367,-1.730921
222.855906,-3.389485
225.099911,-1.586327
225.119142,-1.568316
222.80273,-3.270481
222.625682,-3.352546
222.698403,-3.284453
225.052845,-1.465551
225.108839,-1.459527
222.545698,-3.287409
222.700637,-3.266908
222.703277,-3.151085
222.733506,-3.120911
224.860279,-1.490586
224.914695,-1.488424
225.060144,-1.369289
225.097722,-1.310901
225.845425,-1.604351
225.853613,-1.603337
225.792002,-1.512724
225.707685,-1.47897
225.734525,-1.353431
225.812113,-1.295382
225.67835,-1.328027
225.699338,-1.24112
226.08589,-1.428904
225.982249,-1.273108
227.903205,-3.206364
227.88376,-3.093001
225.88745,-1.303125
225.867916,-1.297936
226.00679,-1.227958
226.007689,-1.143922
228.020715,-3.089033
228.096583,-2.999633
228.080619,-2.943163
226.055821,-0.969377
228.102694,-2.784657
222.332512,-3.157047
227.618422,-3.015588
222.137399,-3.118935
225.603493,-1.269005
222.204878,-3.019554
225.695058,-1.187821
134.097123,-1.069577
134.097124,-1.069577
133.767804,-1.256015
133.837817,-1.227302
223.579777,-2.14719
223.790878,-2.180272
223.817255,-2.114135
223.387416,-2.114381
223.587226,-1.872235
223.97464,-2.022813
224.012677,-1.868548
224.02402,-1.841424
223.920447,-1.578032
222.964141,-1.805956
223.042175,-1.761039
223.072036,-1.71892
223.007675,-1.703979
223.632239,-1.674604
223.786549,-1.567708
223.725876,-1.590971
223.885348,-1.477982
223.805705,-1.470744
223.366214,-1.454226
223.421806,-1.403984
223.646549,-1.344246
223.496018,-1.403016
225.018722,-2.292437
225.060949,-2.218556
224.962556,-2.030003
224.966226,-1.918848
225.557113,-1.804599
134.611736,-1.139059
134.611749,-1.13902
134.579477,-1.036804
134.579504,-1.036776
134.56536,-0.987935
134.645181,-1.004647
134.62153,-0.984451
133.909092,-1.411399
134.001183,-1.355679
134.014349,-1.309296
134.006801,-1.246276
133.890775,-1.249976
133.901544,-1.236314
134.221492,-1.210939
134.279684,-1.197614
134.155892,-1.221879
134.155994,-1.221889
134.165886,-1.17904
134.165891,-1.179042
134.027007,-1.260795
134.04987,-1.247263
134.04991,-1.247231
134.025739,-1.192542
134.165876,-1.123268
134.202033,-1.118271
134.202081,-1.118335
134.293687,-1.351276
134.388918,-1.34526
134.160909,-1.319766
134.32625,-1.308404
134.326257,-1.308427
134.274411,-1.303496
134.274413,-1.303523
134.322437,-1.277144
134.322387,-1.226203
134.322402,-1.2262
134.322424,-1.226185
134.673811,-1.320385
134.673854,-1.320446
134.673859,-1.32051
134.683553,-1.309888
134.683248,-1.309919
134.630548,-1.234945
134.707645,-1.195736
134.707686,-1.195763
134.582703,-1.140883
134.582723,-1.14089
134.561523,-1.147847
134.561526,-1.147791
134.561532,-1.147812
134.48832,-1.158048
134.488362,-1.158409
134.478668,-1.149393
133.829131,-1.464551
133.829155,-1.464556
133.800186,-1.420893
135.4158,-0.712312
135.678545,-0.592374
135.394521,-0.630682
135.495228,-0.562259
135.512101,-0.497276
135.431161,-0.52239
135.429459,-0.486948
135.287102,-0.499815
135.267274,-0.400237
135.327227,-0.353266
135.887803,-1.542294
135.87762,-1.380339
136.191386,-1.346438
135.990372,-1.306448
136.114295,-1.26945
136.30665,-1.148454
136.176816,-1.181904
136.127098,-1.142658
136.238094,-1.160963
135.903824,-1.130354
136.045428,-1.132267
136.073505,-1.073424
136.114552,-1.030626
136.017306,-1.075706
135.852173,-0.811299
135.542899,-0.863014
135.75331,-0.736915
135.64308,-0.766464
135.627198,-0.678584
134.304871,-1.648771
134.450904,-1.645
134.39696,-1.594926
134.238943,-1.628288
134.225655,-1.582466
134.466329,-1.563309
134.51197,-1.525964
134.551701,-1.488479
134.40004,-1.523677
134.400101,-1.523765
134.382168,-1.520924
134.382211,-1.521088
134.44199,-1.477435
134.316803,-1.505959
134.316806,-1.505979
134.42792,-1.430843
136.558166,-1.707256
134.109005,-1.595082
134.163994,-1.582474
134.2676,-1.468007
134.183675,-1.479243
134.183687,-1.47924
136.197414,-1.666423
134.042267,-1.549438
134.296316,-1.462425
134.296323,-1.462483
134.311165,-1.458923
134.311049,-1.45899
134.315552,-1.405329
134.441536,-0.899491
134.455964,-0.899237
134.390328,-0.890934
134.181829,-0.985924
134.077161,-0.967634
134.000579,-0.910759
134.00059,-0.910756
134.067616,-0.827721
134.067664,-0.82772
134.297296,-0.867155
134.297303,-0.867156
134.215579,-0.822193
134.289669,-0.809054
134.289675,-0.809041
134.289697,-0.809043
134.138999,-1.674939
133.806193,-1.01355
133.924166,-0.98852
133.997987,-0.974499
133.955679,-0.943761
133.98339,-0.936573
133.983391,-0.936573
134.359909,-1.103611
134.35992,-1.10359
134.36361,-1.117098
134.30461,-1.03341
134.304617,-1.033418
134.336258,-0.975262
134.33626,-0.975256
134.336275,-0.975271
134.461253,-0.921435
134.368739,-0.919195
45.509687,-15.210285
45.547985,-15.092852
45.402573,-15.090617
45.428205,-15.052354
49.658111,-12.210788
45.462705,-15.029792
49.553964,-12.103605
45.365365,-14.905513
45.400336,-14.836462
44.625213,-15.365281
49.338594,-12.125171
44.634198,-15.188322
44.836612,-15.043977
44.527801,-15.118202
44.394623,-15.057821
49.961685,-11.816057
44.630206,-14.848572
50.008121,-11.770948
50.024446,-11.76447
50.001033,-11.731571
45.194401,-14.829085
45.273139,-14.823587
45.056151,-14.760995
44.906333,-14.830145
44.869199,-14.797103
44.991068,-14.695392
44.925303,-14.588957
45.017391,-14.524517
47.750602,-16.785666
47.679507,-16.792335
47.977041,-16.723618
48.111293,-16.614002
47.930838,-16.576896
47.748926,-16.650623
47.761265,-16.634568
47.690063,-16.453344
48.22301,-16.408226
48.280963,-16.400735
48.499332,-16.337869
48.175383,-16.337814
48.003052,-16.379582
48.153617,-16.290421
48.180905,-16.196964
48.161933,-16.12533
47.453222,-16.503365
47.606249,-16.443813
47.795657,-16.332869
47.591458,-16.300247
47.628854,-16.322715
47.326513,-16.442553
136.046277,-1.592338
136.401068,-1.773086
136.424595,-1.740833
136.514739,-1.624186
136.31209,-1.457819
136.119775,-1.478324
136.209999,-1.414088
136.197016,-1.395065
136.467732,-1.294724
136.419155,-1.259976
136.457007,-1.262037
136.350916,-1.273254
133.908262,-1.155871
133.919039,-1.115654
133.919045,-1.115652
134.104743,-1.050055
134.0586,-1.022971
49.858485,-6.12111
49.359118,-12.691101
49.376495,-12.694604
45.547614,-15.516541
49.345548,-12.565939
50.206651,-6.048845
49.609494,-12.594723
49.487416,-12.555456
45.781728,-15.325881
43.063445,-13.677407
43.063717,-13.677318
49.527172,-12.376241
45.603292,-15.268056
42.992386,-13.547089
42.937364,-13.521441
43.056279,-13.456032
50.05709,-5.954855
42.745568,-13.608116
49.083176,-12.718203
49.116529,-12.694953
50.365725,-5.846398
49.588047,-6.170101
43.244354,-13.544631
49.623762,-6.10078
43.203749,-13.4159
48.626374,-12.541196
44.331809,-15.820729
43.41067,-13.282998
49.896153,-5.972392
44.656464,-15.786045
43.374404,-13.159348
43.447655,-13.128989
44.671159,-15.703154
43.030604,-13.32931
43.115653,-13.237589
44.846787,-15.693506
44.885681,-15.619156
44.769733,-15.613588
42.954102,-13.25832
43.289467,-13.198347
44.397389,-15.713123
49.197397,-12.362469
44.50553,-15.620751
49.348713,-12.382251
44.578148,-15.521342
49.449143,-12.284072
39.644649,-6.948058
39.634053,-6.902101
49.356244,-12.344499
39.643001,-6.826848
43.920545,-15.882259
39.471424,-6.849432
39.534879,-6.826434
43.999143,-15.732053
50.054048,-5.65627
39.2277,-6.856385
48.991728,-12.271431
43.76789,-15.636232
49.085424,-12.202076
39.432589,-6.65669
43.929527,-15.574979
44.073331,-15.538682
49.152491,-12.084432
39.798232,-6.765337
43.848768,-15.561375
39.704842,-6.70734
44.39157,-15.627738
44.320911,-15.577569
44.369777,-15.562302
44.354641,-15.524321
49.885981,-12.432649
50.711329,-5.800935
44.423156,-15.464019
44.39437,-15.416479
44.331976,-15.420613
39.457705,-6.594664
44.233121,-15.351619
49.718528,-12.314086
49.700988,-12.22213
49.887273,-12.291358
49.856044,-12.245327
44.250092,-15.28444
44.264964,-15.199656
38.974987,-6.745856
49.769091,-12.192928
38.944484,-6.679866
39.020113,-6.64222
44.973782,-15.57379
44.959758,-15.532746
38.724038,-6.584391
38.818885,-6.540345
45.052858,-15.437093
44.806451,-15.53791
50.308287,-12.001212
44.737261,-15.404409
45.103112,-15.29756
45.330432,-15.309893
45.350142,-15.295218
45.411756,-15.29273
50.349944,-11.937881
45.456771,-15.213971
50.384916,-11.910181
51.815975,-12.607135
39.999812,-6.876713
44.420496,-16.51276
48.773265,-10.439743
43.569751,-13.501035
48.670535,-6.776255
51.855123,-12.484779
43.603287,-13.433826
43.693515,-13.456796
43.66928,-13.438991
40.023713,-6.73179
48.413194,-10.442367
40.82802,-7.110317
40.784893,-7.041306
48.59578,-6.763983
43.028712,-17.375944
51.601334,-12.509987
48.644533,-6.727585
43.154865,-17.34059
48.566294,-10.331161
42.957464,-17.251146
51.622158,-12.389032
51.996132,-12.555942
40.948751,-6.842898
52.066267,-12.478102
49.298856,-6.972924
42.726137,-17.184291
40.630684,-6.985053
42.937201,-17.20658
43.015288,-17.102243
47.126351,-11.186719
42.739978,-17.126898
42.855559,-17.055478
46.91017,-11.191698
40.864786,-6.799706
40.908966,-6.769677
43.162389,-17.049741
43.299506,-17.029736
46.904645,-11.128754
51.948691,-12.273026
43.27283,-17.001266
46.951985,-11.082919
43.42019,-16.997182
49.373717,-6.737587
49.26748,-6.72124
47.189719,-11.033191
51.810593,-12.275872
43.301453,-16.936921
49.670864,-6.693037
51.90657,-12.163863
40.930291,-6.616591
42.077274,-8.96053
47.500126,-10.901634
41.078237,-6.561549
43.192654,-16.870306
42.068681,-8.929902
43.303641,-16.795435
41.000488,-6.525423
41.119831,-6.545153
43.277161,-16.706738
47.566995,-10.74325
47.621004,-10.678513
52.533474,-12.323426
40.487502,-6.792286
49.61212,-6.446706
41.938085,-8.898337
41.949213,-8.830494
47.20236,-10.739887
47.30184,-10.698414
52.630406,-12.210932
40.394942,-6.6231
48.822411,-6.778614
41.724549,-8.846875
47.526006,-10.614313
47.311226,-10.635749
41.820688,-8.728783
46.772417,-11.000815
46.875694,-10.976135
42.92724,-16.874853
42.042452,-8.861971
42.745253,-16.787467
46.78247,-10.795071
42.413793,-8.694471
40.719195,-6.489481
46.875268,-10.712258
43.072803,-16.667778
40.727305,-6.465601
51.972071,-11.630232
44.631272,-16.286765
38.491942,-6.860061
44.63545,-16.24741
38.679381,-6.836041
38.779014,-6.752908
51.972073,-6.018333
51.942599,-6.002352
45.013059,-16.265062
51.847158,-5.951541
37.249273,-7.639709
45.204979,-16.133261
45.178626,-16.13112
37.184832,-7.569957
51.583358,-5.928828
45.136405,-15.979411
45.03624,-15.984359
37.000656,-7.453855
45.036098,-15.752494
51.586869,-5.834316
51.556859,-5.854584
51.85856,-11.420584
51.576698,-5.769089
51.541224,-11.527609
45.897814,-16.107311
45.988932,-16.075255
50.961155,-6.064903
51.728796,-11.274291
51.967189,-11.351741
45.622643,-15.943733
36.86467,-7.374597
45.724934,-15.901257
45.765931,-15.845704
50.843908,-5.90475
45.598456,-15.818157
36.993202,-7.20373
42.577006,-13.901608
51.85762,-11.109107
42.687524,-13.854738
36.720462,-7.153181
36.723968,-7.104536
51.44302,-5.79066
51.708039,-11.127613
45.942835,-15.827832
51.726259,-11.087551
46.077534,-15.76599
36.934098,-6.961473
52.080164,-10.988779
52.049918,-10.969859
42.68575,-13.689964
42.511154,-13.701105
45.805632,-15.772356
51.446739,-5.63276
51.387107,-5.647395
42.553628,-13.574146
45.878571,-15.685268
45.894226,-15.678827
45.858966,-15.661832
45.910077,-15.613449
46.023001,-15.652098
49.421368,-12.979302
51.319117,-5.679015
46.162236,-15.509674
51.436803,-5.553391
51.424204,-5.533548
51.40385,-5.481175
45.431419,-15.862792
50.043604,-6.441767
49.952717,-6.440154
45.558264,-15.823233
49.788981,-6.451465
49.952071,-6.386177
49.061547,-12.874597
38.272472,-6.902732
38.297595,-6.873268
38.22469,-6.884737
38.250526,-6.849454
45.426249,-15.76875
45.460897,-15.720971
50.189554,-6.215836
45.143743,-15.824265
49.134273,-12.752668
49.270748,-12.721712
49.901319,-6.266534
49.584466,-12.850499
49.496455,-12.84425
49.522119,-12.815838
45.198891,-15.55403
49.770515,-6.199172
45.384396,-15.455999
49.731366,-12.740244
38.341426,-6.653331
49.665866,-12.679635
51.882271,-11.90518
43.900719,-16.035626
51.547967,-12.001494
50.103682,-6.587023
43.806989,-16.002852
47.710652,-10.193661
50.190725,-6.616072
51.674015,-11.924627
50.026249,-6.601325
42.882804,-8.366483
42.924507,-8.304308
50.126411,-6.498581
43.746174,-15.905305
38.826206,-7.510264
47.38651,-10.215925
42.935307,-8.269362
43.445779,-16.056365
42.950963,-8.228446
42.916964,-8.203321
47.360654,-10.1693
43.357365,-16.004035
43.435519,-15.897988
43.180156,-8.09812
50.175093,-6.41637
43.619277,-15.935805
47.572864,-10.08846
51.241532,-12.007719
47.952748,-10.039293
51.085059,-12.072156
50.531012,-6.403463
47.70538,-10.103122
44.968204,-16.788171
50.642182,-6.402914
38.688625,-7.286789
51.125909,-11.97656
45.003852,-16.732046
51.164675,-11.906255
50.76379,-6.396607
50.764978,-12.000337
45.069774,-16.70748
50.792639,-11.912258
50.953567,-11.998261
47.90567,-9.82376
44.77866,-16.637603
38.755139,-7.20391
50.371067,-6.264588
47.541336,-9.953716
51.351306,-11.977706
50.376609,-6.191857
45.021214,-16.618846
38.983611,-7.095681
45.029966,-16.525762
51.451713,-11.858464
39.121709,-7.073894
38.885161,-7.037957
47.766696,-9.768936
44.990453,-16.45567
38.986618,-6.977398
38.990759,-6.959375
47.889864,-9.668901
50.58844,-6.048212
51.590243,-11.769847
51.572007,-11.698261
51.449714,-11.709715
51.448168,-11.624679
38.454824,-7.260002
45.411785,-16.333699
51.109767,-11.669478
49.058814,-10.608399
45.144944,-16.327304
51.150254,-6.342891
45.256858,-16.135576
44.598279,-16.44911
51.330607,-6.205745
38.342163,-6.958764
51.297985,-6.180841
44.603404,-16.414622
52.280895,-11.705681
52.33264,-11.679398
51.355696,-6.143915
51.380984,-6.128876
51.199523,-6.153307
44.84394,-16.253699
38.926595,-6.957849
51.378353,-6.070136
38.747938,-6.920946
44.575917,-16.279976
44.081401,-13.981094
44.752203,-17.175707
44.023318,-13.986316
39.976422,-7.280687
50.372427,-12.403268
40.089455,-7.304048
50.474318,-12.378547
40.101662,-7.243833
48.354319,-11.119719
48.281345,-11.089628
48.41515,-7.351647
48.560608,-7.222355
40.546411,-7.29903
48.481993,-7.26907
44.132326,-13.913922
48.522575,-7.240828
48.862394,-7.441938
40.317516,-7.316512
50.694105,-12.126353
44.068862,-13.865657
48.544466,-10.83384
48.790456,-7.252643
44.078692,-13.824426
44.143132,-13.799559
40.653272,-7.129313
43.770272,-13.888734
52.017886,-13.091156
44.480356,-16.832901
49.118542,-7.112663
51.885304,-13.093954
44.623519,-16.898208
44.553426,-16.770174
47.860863,-5.908115
43.985743,-13.776284
47.939796,-5.852922
43.976142,-13.700699
44.041145,-13.687873
44.041141,-13.687809
40.554815,-6.999189
48.910976,-7.078465
48.715296,-10.727901
47.826081,-5.809947
48.898749,-10.757466
43.316586,-13.994763
39.777595,-7.365337
43.951927,-16.984242
51.973185,-12.785174
44.159815,-16.991422
52.03961,-12.753929
48.842692,-10.662461
48.78635,-10.618132
39.67913,-7.287911
43.358897,-13.917517
48.258277,-7.300489
44.008483,-16.954558
44.08856,-16.919689
39.987857,-7.217649
44.094403,-16.892665
48.381133,-7.283434
48.42083,-7.218177
39.938645,-7.12955
43.007305,-13.868935
44.014792,-16.785707
43.021621,-13.76326
39.453406,-7.163755
39.525165,-7.124908
44.261122,-16.910559
44.393457,-16.777063
39.718854,-7.070697
39.736662,-7.049872
39.833305,-7.047512
43.639023,-13.67926
39.774043,-6.946802
39.677614,-6.969107
44.515462,-16.654455
48.072018,-10.61021
40.100928,-7.051769
43.60572,-13.574562
48.132906,-6.970666
44.432736,-16.571339
39.993849,-7.08717
48.551111,-7.043162
44.23485,-16.657379
44.255249,-16.632543
43.826179,-13.539927
43.839054,-13.510787
43.667073,-13.556172
43.695653,-13.525047
48.748103,-6.970913
40.222291,-6.925198
40.421799,-6.882856
48.809111,-6.923783
44.118648,-16.57013
40.164792,-6.87667
43.398996,-13.619501
42.906787,-16.659197
42.918439,-16.650626
43.061387,-16.620193
42.124297,-8.64266
42.097021,-8.642345
41.843928,-8.683604
52.337728,-12.170312
42.960259,-16.495927
47.12928,-10.711281
42.335561,-8.55055
52.554901,-12.137916
47.199949,-10.577212
52.429553,-12.027218
43.595069,-16.76316
52.426132,-12.004525
42.947883,-8.801278
37.89875,-8.273467
43.751474,-16.648914
52.096607,-11.976877
50.572732,-7.09057
52.263757,-11.930819
52.193051,-11.943925
50.728784,-7.069851
43.015394,-8.669603
52.344914,-11.962262
37.789876,-8.228651
52.390368,-11.916714
50.529211,-7.088634
52.467062,-11.883351
43.32125,-16.625199
43.30955,-16.602423
50.611259,-6.926575
43.593314,-16.601796
47.170116,-10.404189
52.716175,-11.898015
43.750812,-16.476391
42.727557,-8.717748
50.785596,-6.882268
50.795722,-6.736191
47.872007,-10.747874
44.011039,-16.487629
43.977089,-16.465731
50.341376,-6.932064
43.850938,-16.466392
43.962941,-16.417788
50.485351,-6.828487
42.924005,-8.485864
42.833389,-8.482405
47.846752,-10.548038
44.17885,-16.331598
52.661346,-11.775157
50.656941,-6.721805
43.19211,-8.604389
43.195353,-8.586965
43.258154,-8.581865
50.701575,-6.694661
52.493048,-11.721225
52.555716,-11.64661
43.703361,-16.4273
47.906518,-10.460342
43.822436,-16.329603
43.162262,-8.51492
43.643617,-16.370967
43.31642,-8.471272
51.038709,-6.701369
43.946732,-16.315484
44.014525,-16.257971
50.919831,-6.667784
43.287942,-8.410493
43.885406,-16.103596
51.208961,-6.598477
47.74916,-10.349977
42.968597,-8.386343
42.984809,-8.37706
43.051348,-8.34894
43.068959,-8.321258
43.058991,-8.267108
37.286366,-7.799048
43.420491,-16.477463
43.475169,-16.414932
48.04697,-10.305502
50.841483,-6.533393
37.517435,-7.669136
43.433702,-16.337186
43.150655,-8.22086
50.837792,-6.484131
48.356504,-10.323619
48.367962,-10.305401
50.941255,-6.470688
48.424996,-10.12949
50.862357,-6.474197
43.195244,-16.359835
48.002477,-10.305622
48.012732,-10.058938
50.416375,-6.635832
42.330985,-8.39078
43.542233,-16.126552
43.626311,-16.053185
43.589277,-16.043687
42.37311,-8.284504
50.472664,-12.918816
49.66461,-7.18821
50.494006,-12.878536
43.533369,-17.599934
50.423355,-12.81385
49.740943,-7.110727
43.353187,-17.60221
50.738305,-12.777367
47.967164,-11.354071
49.455468,-7.209813
50.502147,-12.804915
40.922739,-7.180669
47.487169,-11.666573
42.563684,-14.306448
47.305814,-11.572445
50.942604,-12.735549
43.229349,-17.383816
50.934337,-12.680194
47.453844,-11.486767
41.101281,-6.998239
49.996248,-7.112628
47.418894,-11.464626
47.628617,-11.553788
42.901448,-14.239705
50.729127,-12.706574
47.717544,-11.411113
50.824083,-12.685092
47.412321,-6.224617
43.007164,-14.174063
41.525511,-6.968825
43.108148,-14.114154
43.754904,-17.305407
47.444901,-6.074905
50.822975,-12.55844
47.182032,-11.452625
47.181965,-11.452473
50.886475,-12.530035
41.694741,-6.907357
50.850065,-12.52457
42.99716,-13.994843
43.372192,-17.256226
41.401418,-6.828412
41.218808,-6.934532
50.503973,-12.688716
43.475989,-17.184279
50.441016,-12.717674
42.907637,-13.924172
41.501061,-6.754788
43.520468,-17.09003
41.47615,-6.736084
50.469552,-12.50491
43.607395,-17.014813
43.76069,-14.18645
47.715034,-11.125449
43.938817,-14.172137
47.746546,-11.099897
44.268558,-17.431749
43.618543,-14.165777
39.958742,-7.61285
40.121338,-7.587403
50.200933,-12.507461
40.099109,-7.566747
43.370383,-14.260737
40.110314,-7.566713
40.239325,-7.496423
50.284959,-12.404109
44.484591,-17.199481
44.488333,-17.1493
44.46667,-17.123537
40.251797,-7.43424
40.177553,-7.401031
48.333927,-7.608489
48.325377,-7.495321
48.403083,-7.513132
43.541355,-14.028583
48.671073,-11.141448
39.931652,-7.445119
39.97184,-7.39934
50.782288,-12.409517
44.300104,-17.166123
43.986734,-14.114162
40.101504,-7.431033
44.345596,-17.147306
40.094323,-7.415071
50.704221,-12.301826
40.184507,-7.328289
48.5128,-7.397202
40.156899,-7.326452
46.435817,-16.238275
44.070218,-14.261538
44.02678,-14.186797
41.232442,-7.52623
44.332102,-14.125409
44.272772,-14.081101
49.228382,-7.36324
46.570942,-16.029152
46.561694,-16.002061
41.31227,-7.371054
41.312341,-7.371047
46.562697,-15.956523
44.277056,-14.018356
44.292233,-14.012168
49.151958,-7.32753
41.492512,-7.432196
46.18396,-15.99094
49.917155,-7.758118
49.66456,-13.297795
41.631506,-7.353739
41.631686,-7.353714
46.448441,-15.925814
46.417986,-15.752515
49.469056,-13.282409
50.040158,-7.558186
50.218411,-7.482252
49.343311,-13.216869
43.070234,-14.779269
49.313168,-13.189264
43.633707,-17.861092
49.761359,-7.510234
42.016325,-7.246116
43.335689,-17.941485
47.736698,-11.915389
49.700355,-7.450359
43.751426,-17.732761
43.216022,-14.713977
43.297646,-14.584675
48.34211,-6.107623
49.864174,-7.339532
41.616736,-7.252455
48.283714,-6.074701
43.195019,-14.529373
49.87816,-7.235972
48.213529,-5.986665
41.689717,-7.166666
50.409124,-7.320292
47.607463,-11.753837
43.943937,-17.71244
43.45276,-14.373384
43.419625,-14.333831
47.602609,-11.673198
43.214836,-14.4905
50.534409,-7.155227
47.639249,-11.646915
44.035441,-17.64095
50.56152,-7.134725
41.820189,-7.165397
41.799841,-7.068196
50.345727,-7.197133
47.750291,-11.648171
48.180566,-5.894861
43.76384,-17.644365
43.070294,-14.361418
47.759673,-11.537671
41.713394,-7.036822
47.820679,-11.49858
43.701439,-17.527531
50.020911,-7.188073
49.903451,-12.653978
41.822566,-6.990515
41.822595,-6.990491
41.87322,-6.985795
43.265963,-14.376886
48.170269,-11.689952
43.407328,-14.331129
48.184934,-11.46832
43.266104,-14.25194
43.86194,-17.468515
43.232309,-14.239535
48.469944,-11.435116
41.217652,-7.328442
41.222172,-7.264063
48.28167,-11.382805
41.288816,-7.300779
49.500664,-7.296798
40.323235,-7.887181
49.084643,-8.034044
40.411129,-7.815828
46.461923,-16.641927
46.516123,-16.551201
46.284943,-16.748135
49.26447,-7.915897
46.167076,-16.723284
49.162603,-7.923955
46.206841,-16.68388
40.265164,-7.876939
40.238617,-7.832451
44.703915,-14.548286
44.683365,-14.536069
44.611521,-14.555942
44.85475,-14.56323
47.697076,-6.574931
49.711823,-7.780993
51.456239,-13.067539
44.760371,-14.426117
47.680719,-6.525982
40.390137,-7.583926
44.766041,-14.418558
44.45364,-14.610976
40.77919,-7.715901
51.501973,-13.058167
44.507829,-14.523839
40.739929,-7.72358
51.533179,-13.039135
40.740266,-7.723596
47.407894,-6.622734
44.448763,-14.528658
46.810625,-16.512631
49.370601,-7.765979
49.535705,-7.743554
40.720545,-7.64152
47.530054,-6.520327
40.686261,-7.568659
47.612969,-6.439685
49.470158,-7.671967
47.607803,-6.40684
49.452171,-7.616921
40.88841,-7.540528
46.943815,-16.257644
49.025792,-7.927204
43.941325,-14.622294
47.92784,-6.399838
51.389718,-12.758961
49.023937,-7.907411
40.660196,-7.469131
48.038338,-6.205627
48.02561,-6.16907
49.826777,-13.747602
40.580439,-7.424154
46.768875,-16.180041
47.681303,-6.316444
46.613752,-16.202188
46.791893,-16.102471
46.694943,-16.080002
40.794152,-7.32056
40.675977,-7.342673
40.771781,-7.264715
43.935545,-14.383868
46.100631,-16.386706
45.979444,-16.416891
43.834586,-14.355915
44.006166,-14.262432
43.920803,-14.25717
41.528221,-7.634427
46.112774,-16.333043
43.966066,-14.210306
43.926528,-14.224173
49.371956,-7.6351
43.934106,-14.207866
45.991811,-16.321356
44.425967,-14.360334
45.9719,-16.298541
41.406874,-7.553446
46.112605,-16.162367
44.502364,-14.271543
45.951674,-16.237895
44.432206,-14.256861
49.332708,-7.506049
41.579126,-7.437954
50.312573,-13.980792
52.128112,-6.622446
39.548548,-7.526261
50.432281,-13.894354
52.153566,-6.552723
52.230637,-6.540657
52.181284,-6.477774
52.419741,-6.539872
43.942845,-15.238563
52.350593,-6.541491
39.542178,-7.362647
44.087528,-15.158808
50.068358,-13.989774
39.287589,-7.499966
39.28767,-7.499918
44.116221,-15.071764
44.14288,-15.058737
50.018306,-13.899978
50.055184,-13.863468
45.715781,-16.950582
50.054542,-13.806561
43.850308,-15.087604
43.672488,-15.135961
44.047314,-14.956275
45.45908,-17.120906
43.218177,-15.247186
51.819812,-6.556964
51.799967,-6.542318
51.747994,-6.53395
51.572298,-6.661584
45.64351,-16.955546
51.542533,-6.592979
43.085002,-15.219581
45.405278,-16.945229
40.49741,-8.095121
45.255628,-17.021869
45.306395,-16.960165
43.314388,-14.955709
45.027015,-16.938549
43.229766,-14.902458
45.32245,-16.824869
41.1704,-8.001928
52.180161,-6.412841
43.504574,-14.884985
47.762908,-6.975936
43.777812,-14.818023
41.218433,-7.91846
41.009831,-7.974458
43.658285,-14.754501
45.628133,-16.858605
41.035491,-7.971665
45.623681,-16.833477
43.363456,-8.847986
52.207241,-6.349674
